Job Name,Company,Salary,Link
Brand Manager,ManesLAB (5+ Staff),"$1,000 - $2,000 / month",https://www.dejob.top/jobDetail?id=2045
Fullstack Engineer,ManesLAB (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=2044
Customer Service,PlanX (30+ Staff),"$1,000 - $1,500 / month",https://www.dejob.top/jobDetail?id=2039
Test Development Engineer,UEEx (100+ Staff),"$3,000 - $7,000 / month",https://www.dejob.top/jobDetail?id=2038
Backend Engineer,CIAN (30+ Staff),"$2,200 - $3,200 / month",https://www.dejob.top/jobDetail?id=2037
Frontend Engineer,Coresky (30+ Staff),"$2,800 - $4,800 / month",https://www.dejob.top/jobDetail?id=1878
HRBP,Coresky (30+ Staff),"$2,500 - $5,000 / month",https://www.dejob.top/jobDetail?id=1954
Frontend Engineer,MyShell.ai (10+ Staff),"$4,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=2036
Technical Support,Mantle Network (100+ Staff),"$3,000 - $7,000 / month",https://www.dejob.top/jobDetail?id=2034
DevOps Engineer,Mantle Network (100+ Staff),"$3,000 - $7,000 / month",https://www.dejob.top/jobDetail?id=2033
Frontend Engineer,Gate io  (100+ Staff),"$2,200 - $4,200 / month",https://www.dejob.top/jobDetail?id=2025
Marketing Manager,Alchemy Pay (100+ Staff),"$3,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=2024
Business Development,krpbit (30+ Staff),"$1,500 - $2,000 / month",https://www.dejob.top/jobDetail?id=2023
Marketing Manager,CIAN (30+ Staff),"$1,400 - $2,200 / month",https://www.dejob.top/jobDetail?id=2022
Video Editor,The PASS (30+ Staff),"$1,400 - $2,000 / month",https://www.dejob.top/jobDetail?id=2021
Golang Engineer,MaskEX (100+ Staff),"$4,000 - $7,000 / month",https://www.dejob.top/jobDetail?id=2020
DevOps Engineer,MaskEX (100+ Staff),"$4,000 - $7,000 / month",https://www.dejob.top/jobDetail?id=2019
Account Executive,FameEX (100+ Staff),"$2,000 - $4,000 / month",https://www.dejob.top/jobDetail?id=2016
UI Designer,MaskEX (100+ Staff),"$3,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=2015
UI Designer,MaskEX (100+ Staff),"$3,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=2014
Data Analyst,MEXC (100+ Staff),"$2,000 - $3,000 / month",https://www.dejob.top/jobDetail?id=2011
Brand Designer,Momentum Capital (10+ Staff),"$1 - $2,000 / month",https://www.dejob.top/jobDetail?id=2010
PHP Engineer,Gate io  (100+ Staff),"$1,400 - $2,500 / month",https://www.dejob.top/jobDetail?id=2009
Data Engineer,Gate io  (100+ Staff),"$2,000 - $3,500 / month",https://www.dejob.top/jobDetail?id=2008
Social Media Operation,MEXC (100+ Staff),"$1,000 - $2,000 / month",https://www.dejob.top/jobDetail?id=2006
Operations Associate,MEXC (100+ Staff),"$1,000 - $3,000 / month",https://www.dejob.top/jobDetail?id=2004
Business Development Lead,UEEx (100+ Staff),"$3,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=2003
Operations Associate,MEXC (100+ Staff),"$1,000 - $3,000 / month",https://www.dejob.top/jobDetail?id=2002
Operations Associate,MEXC (100+ Staff),"$1,000 - $2,000 / month",https://www.dejob.top/jobDetail?id=2001
Data Analyst,MyShell.ai (10+ Staff),"$800 - $1,500 / month",https://www.dejob.top/jobDetail?id=2000
Translator,MEXC (100+ Staff),"$2,000 - $3,000 / month",https://www.dejob.top/jobDetail?id=1999
Security Researcher,Injective (30+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=1998
Growth Associate,Injective (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1997
Researcher,Salus Security (1-5 Staff),"$4,000 - $7,000 / month",https://www.dejob.top/jobDetail?id=1996
HRBP,Alchemy Pay (100+ Staff),"$2,000 - $3,000 / month",https://www.dejob.top/jobDetail?id=1995
Business Development,Find Satoshi Lab (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1994
Content Creator,Find Satoshi Lab (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1993
Event Planning,Find Satoshi Lab (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1992
Community Manager,Find Satoshi Lab (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1991
DevOps Engineer,OneKey (30+ Staff),"$3,000 - $7,000 / month",https://www.dejob.top/jobDetail?id=1591
Product Designer,OneKey (30+ Staff),"$3,500 - $6,000 / month",https://www.dejob.top/jobDetail?id=1776
Smart Contract Engineer,Alchemy Pay (100+ Staff),"$3,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=1990
Product Manager,EigenPhi (10+ Staff),"$2,500 - $6,000 / month",https://www.dejob.top/jobDetail?id=1989
User Growth Operation,Starcoin （Westar Labs） (10+ Staff),"$1,400 - $4,200 / month",https://www.dejob.top/jobDetail?id=1988
Risk Control Manager,MEXC (100+ Staff),"$3,000 - $4,000 / month",https://www.dejob.top/jobDetail?id=1987
Product Manager,Side Protocol (10+ Staff),"$3,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=1986
Smart Contract Engineer,PublicAI (10+ Staff),"$3,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=1985
Risk Control Specialist,WEEX  (100+ Staff),$500 - $800 / month,https://www.dejob.top/jobDetail?id=1984
Customer Service,MEXC (100+ Staff),"$1,000 - $2,000 / month",https://www.dejob.top/jobDetail?id=1983
QA/QC Engineer,CoinMarketCap (100+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=1982
Customer Service,MEXC (100+ Staff),"$1,000 - $2,000 / month",https://www.dejob.top/jobDetail?id=1981
Business Development,NFP (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1980
Protocol Engineer,RabbitHole (10+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=1979
Frontend Engineer,Perion (30+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=1978
Community Moderator,AirDAO (10+ Staff),$250 - $300 / month,https://www.dejob.top/jobDetail?id=1977
Investment Researcher,OpenBlock (10+ Staff),"$4,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=1975
HRBP,MyShell.ai (10+ Staff),"$1,500 - $3,000 / month",https://www.dejob.top/jobDetail?id=1974
Risk Control Specialist,MEXC (100+ Staff),"$3,000 - $4,000 / month",https://www.dejob.top/jobDetail?id=1971
HRBP,BTCC (100+ Staff),"$2,800 - $4,000 / month",https://www.dejob.top/jobDetail?id=1970
Head of Product,OpenBlock (10+ Staff),"$4,500 - $7,500 / month",https://www.dejob.top/jobDetail?id=1969
Head of Operations,OpenBlock (10+ Staff),"$4,500 - $7,500 / month",https://www.dejob.top/jobDetail?id=1968
Risk Control Specialist,MEXC (100+ Staff),"$3,000 - $4,000 / month",https://www.dejob.top/jobDetail?id=1963
IOS Engineer,Krystal (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1962
Golang Engineer,Injective (30+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=1961
Project Manager,BYDFi (100+ Staff),"$2,000 - $3,000 / month",https://www.dejob.top/jobDetail?id=1960
Business Development Lead,BTCC (100+ Staff),"$5,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=1959
Business Development Lead,BTCC (100+ Staff),"$5,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=1958
Backend Engineer,RentFun (5+ Staff),"$3,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=1955
Community Operation,MyShell.ai (10+ Staff),"$1,500 - $3,000 / month",https://www.dejob.top/jobDetail?id=1953
Community Moderator,moment (5+ Staff),$200 - $400 / month,https://www.dejob.top/jobDetail?id=1738
Technical Lead,moment (5+ Staff),"$2,000 - $3,000 / month",https://www.dejob.top/jobDetail?id=1729
Social Media Operation,moment (5+ Staff),"$1,000 - $1,800 / month",https://www.dejob.top/jobDetail?id=1728
Public Relations Manager,Floor Protocol (10+ Staff),"$3,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=1952
Product Manager,Floor Protocol (10+ Staff),"$4,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=1951
Legal Counsel,Switchboard  (10+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=1950
Blockchain Engineer,Side Protocol (10+ Staff),"$4,500 - $7,500 / month",https://www.dejob.top/jobDetail?id=1948
Frontend Engineer,Side Protocol (10+ Staff),"$3,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=1947
Researcher,MEXC (100+ Staff),"$1,000 - $1,000 / month",https://www.dejob.top/jobDetail?id=1946
Backend Engineer,NFP (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1945
R&D Engineer,Tura Blockchain (10+ Staff),"$1,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=1944
Technical Writer,Cobo (100+ Staff),"$2,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=1943
Compliance Officer,Cobo (100+ Staff),"$1,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=1942
Sales Lead,Cobo (100+ Staff),"$6,000 - $12,000 / month",https://www.dejob.top/jobDetail?id=1941
UI Designer,Cobo (100+ Staff),"$1,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=1940
Account Executive,Cobo (100+ Staff),"$3,500 - $7,000 / month",https://www.dejob.top/jobDetail?id=1939
Public Relations Manager,Cobo (100+ Staff),"$4,000 - $7,000 / month",https://www.dejob.top/jobDetail?id=1938
Ambassador,Coresky (30+ Staff),"$400 - $1,000 / month",https://www.dejob.top/jobDetail?id=1719
Ambassador,Coresky (30+ Staff),"$400 - $1,000 / month",https://www.dejob.top/jobDetail?id=1718
Network Engineer,Syndica (10+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=1934
Data Engineer,Logearn (10+ Staff),"$3,500 - $6,500 / month",https://www.dejob.top/jobDetail?id=1932
Blockchain Engineer,PublicAI (10+ Staff),"$2,000 - $4,000 / month",https://www.dejob.top/jobDetail?id=1931
Senior Product Manager,Mantle Network (100+ Staff),"$3,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=1929
Listing Manager,FameEX (100+ Staff),"$2,000 - $3,000 / month",https://www.dejob.top/jobDetail?id=1928
Site Reliablity Engineer,Composable Finance (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1927
Account Executive,Upshot (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1926
Business Development,KCEX (30+ Staff),"$1,500 - $3,000 / month",https://www.dejob.top/jobDetail?id=1925
Operations and Maintenance Engineer,Bitget (100+ Staff),"$4,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=1923
Product Manager,嗨象孵化 (5+ Staff),"$2,200 - $4,300 / month",https://www.dejob.top/jobDetail?id=1922
Risk Control Strategy Analyst,MEXC (100+ Staff),"$3,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=1921
Risk Control Specialist,MEXC (100+ Staff),"$3,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=1919
Social Media Manager,MyShell.ai (10+ Staff),"$2,000 - $3,000 / month",https://www.dejob.top/jobDetail?id=1918
Business Development,BYDFi (100+ Staff),"$2,000 - $8,000 / month",https://www.dejob.top/jobDetail?id=1913
R&D Engineer,EigenPhi (10+ Staff),"$3,000 - $6,500 / month",https://www.dejob.top/jobDetail?id=1912
Head of Operations,OpenBlock (10+ Staff),"$5,000 - $7,500 / month",https://www.dejob.top/jobDetail?id=1911
Senior Product Manager,OpenBlock (10+ Staff),"$4,300 - $7,500 / month",https://www.dejob.top/jobDetail?id=1910
Senior Product Manager,OpenBlock (10+ Staff),"$4,300 - $7,500 / month",https://www.dejob.top/jobDetail?id=1909
UI/UX Interface Designer,Ancient8 (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1908
Visual Designer,Coresky (30+ Staff),"$800 - $1,000 / month",https://www.dejob.top/jobDetail?id=1759
Developer Advocate,Tensor (10+ Staff),"$6,700 - $13,000 / month",https://www.dejob.top/jobDetail?id=1907
Business Development,RippleX (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1906
Software Engineer,Monad  (30+ Staff),"$20,000 - $20,000 / month",https://www.dejob.top/jobDetail?id=1905
Backend Engineer,BTCC (100+ Staff),"$3,500 - $5,000 / month",https://www.dejob.top/jobDetail?id=1904
Quantitative Developer,BTCC (100+ Staff),"$4,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=1903
Marketing Specialist,BTCC (100+ Staff),"$3,000 - $4,500 / month",https://www.dejob.top/jobDetail?id=1902
Business Development,BTCC (100+ Staff),"$1,000 - $7,000 / month",https://www.dejob.top/jobDetail?id=1901
Business Development Lead,BTCC (100+ Staff),"$5,000 - $8,000 / month",https://www.dejob.top/jobDetail?id=1900
React Engineer,tanX.fi  (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1899
Executive Assistant,Tari (10+ Staff),"$8,000 - $8,750 / month",https://www.dejob.top/jobDetail?id=1898
Zero-Knowledge Cryptography Engineer,Salus Security (1-5 Staff),"$3,000 - $5,500 / month",https://www.dejob.top/jobDetail?id=1896
Community Lead,Starknet.id (10+ Staff),"$2,500 - $6,700 / month",https://www.dejob.top/jobDetail?id=1895
Backend Engineer,Cobo (100+ Staff),"$1 - $100,000 / month",https://www.dejob.top/jobDetail?id=1894
Frontend Engineer,Cobo (100+ Staff),"$1 - $100,000 / month",https://www.dejob.top/jobDetail?id=1893
UI/UX Interface Designer,Drift (10+ Staff),"$5,000 - $8,300 / month",https://www.dejob.top/jobDetail?id=1891
Quantitative Researcher,Drift (10+ Staff),"$10,000 - $14,000 / month",https://www.dejob.top/jobDetail?id=1890
Infrastructure Engineer,Drift (10+ Staff),"$10,000 - $14,000 / month",https://www.dejob.top/jobDetail?id=1889
Product Manager,YUNHUAI TECHNOLOGY (30+ Staff),"$1,500 - $4,000 / month",https://www.dejob.top/jobDetail?id=1888
Frontend Engineer,YUNHUAI TECHNOLOGY (30+ Staff),"$1,500 - $4,000 / month",https://www.dejob.top/jobDetail?id=1887
Test Engineer,SingularLabs (10+ Staff),"$0 - $1,000 / month",https://www.dejob.top/jobDetail?id=1886
Business Operation,Coresky (30+ Staff),"$3,000 - $4,000 / month",https://www.dejob.top/jobDetail?id=1885
Business Development,Bitroo (1-5 Staff),"$2,000 - $3,000 / month",https://www.dejob.top/jobDetail?id=1884
Community Operation,SingularLabs (10+ Staff),"$300 - $1,000 / month",https://www.dejob.top/jobDetail?id=1883
Backend Engineer,Bitget (100+ Staff),"$6,000 - $9,000 / month",https://www.dejob.top/jobDetail?id=1882
Blockchain Engineer,Bitget (100+ Staff),"$5,000 - $7,000 / month",https://www.dejob.top/jobDetail?id=1881
Fullstack Engineer,Anima (10+ Staff),"$4,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=1880
Head of Operations,Bitverse (10+ Staff),"$1,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=1766
Blockchain Engineer,Bitverse (10+ Staff),"$1,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=1763
Blockchain Engineer,Bitverse (10+ Staff),"$1,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=1693
Frontend Engineer,OpenOs (10+ Staff),"$2,000 - $3,000 / month",https://www.dejob.top/jobDetail?id=1879
Graphic Designer,MiixCapital (10+ Staff),"$1,500 - $2,500 / month",https://www.dejob.top/jobDetail?id=1856
Test Engineer,Coresky (30+ Staff),"$2,000 - $3,500 / month",https://www.dejob.top/jobDetail?id=1877
User Growth Operation,Web3convention (30+ Staff),"$1,000 - $1,600 / month",https://www.dejob.top/jobDetail?id=1876
Gameplay Engineer,DeFi Land (30+ Staff),"$8,000 - $9,000 / month",https://www.dejob.top/jobDetail?id=1875
Project Operation,PublicAI (10+ Staff),"$1,500 - $4,000 / month",https://www.dejob.top/jobDetail?id=1874
Fullstack Engineer,PublicAI (10+ Staff),"$1,500 - $4,000 / month",https://www.dejob.top/jobDetail?id=1873
Product Manager,PublicAI (10+ Staff),"$2,000 - $4,000 / month",https://www.dejob.top/jobDetail?id=1872
Test Engineer,FameEX (100+ Staff),"$2,500 - $4,000 / month",https://www.dejob.top/jobDetail?id=1871
Community Operation,T2T2 (10+ Staff),"$1,200 - $2,000 / month",https://www.dejob.top/jobDetail?id=1870
Engineering Manager,Coinbase (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1868
Campaign Manager,SHRAPNEL  (30+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=1867
Fullstack Engineer,Goldlink (10+ Staff),"$10,000 - $13,000 / month",https://www.dejob.top/jobDetail?id=1866
Frontend Engineer,嗨象孵化 (5+ Staff),"$2,800 - $5,000 / month",https://www.dejob.top/jobDetail?id=1865
Product Manager,Gauntlet (10+ Staff),"$13,000 - $14,000 / month",https://www.dejob.top/jobDetail?id=1864
Product Operation,Connect3/Briefy (10+ Staff),"$1,399 - $2,798 / month",https://www.dejob.top/jobDetail?id=1863
Customer Service,KCEX (30+ Staff),"$1,500 - $2,500 / month",https://www.dejob.top/jobDetail?id=1862
Content Marketer,Connext (100+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=1860
Investment Manager,Outlier Ventures (10+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=1859
Community Moderator,AirDAO (10+ Staff),$100 - $150 / month,https://www.dejob.top/jobDetail?id=1857
Product Manager,Alchemy Pay (100+ Staff),"$4,000 - $5,500 / month",https://www.dejob.top/jobDetail?id=512
Legal Counsel,Alchemy Pay (100+ Staff),"$1,500 - $2,000 / month",https://www.dejob.top/jobDetail?id=821
Visual Designer,Alchemy Pay (100+ Staff),"$2,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=902
QA/QC Engineer,Injective (30+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=1854
Frontend Engineer,The PASS (30+ Staff),"$2,000 - $3,500 / month",https://www.dejob.top/jobDetail?id=1853
Software Engineer,NEAR Protocol (100+ Staff),"$10,000 - $20,000 / month",https://www.dejob.top/jobDetail?id=1852
Fullstack Engineer,NEAR Protocol (100+ Staff),"$12,400 - $16,250 / month",https://www.dejob.top/jobDetail?id=1851
Frontend Engineer,ICE NET (10+ Staff),"$2,000 - $4,000 / month",https://www.dejob.top/jobDetail?id=1850
Business Operation,sypool (10+ Staff),"$800 - $1,200 / month",https://www.dejob.top/jobDetail?id=1849
User Growth Operation,sypool (10+ Staff),$500 - $600 / month,https://www.dejob.top/jobDetail?id=1848
Community Manager,Manta Network (30+ Staff),"$3,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=1847
Senior Product Manager,OpenBlock (10+ Staff),"$4,300 - $7,500 / month",https://www.dejob.top/jobDetail?id=1845
Senior Product Manager,OpenBlock (10+ Staff),"$4,300 - $7,500 / month",https://www.dejob.top/jobDetail?id=1844
Head of Operations,OpenBlock (10+ Staff),"$4,300 - $7,500 / month",https://www.dejob.top/jobDetail?id=1843
Graphic Designer,Neon (10+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=1842
Operations Associate,Yellow Card (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1841
Product Manager,TokenPocket (30+ Staff),"$2,500 - $5,000 / month",https://www.dejob.top/jobDetail?id=1838
Community Operation,TokenPocket (30+ Staff),"$1,800 - $3,500 / month",https://www.dejob.top/jobDetail?id=1837
Partner Operation,TokenPocket (30+ Staff),"$1,800 - $3,500 / month",https://www.dejob.top/jobDetail?id=1836
Operation Manager,TokenPocket (30+ Staff),"$1,800 - $3,500 / month",https://www.dejob.top/jobDetail?id=1835
Backend Engineer,TokenPocket (30+ Staff),"$3,500 - $7,000 / month",https://www.dejob.top/jobDetail?id=1834
Quantitative trader,PlanX (30+ Staff),"$1,500 - $5,000 / month",https://www.dejob.top/jobDetail?id=1833
Head of Operations,CoinW Exchange (30+ Staff),"$7,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=1832
Marketing Manager,ACE Animals (30+ Staff),"$1,500 - $5,000 / month",https://www.dejob.top/jobDetail?id=1831
Operations Associate,Halo Wallet (30+ Staff),$500 - $800 / month,https://www.dejob.top/jobDetail?id=1829
Business Development,BYDFi (100+ Staff),"$2,000 - $8,000 / month",https://www.dejob.top/jobDetail?id=1825
Test Engineer,PlanX (30+ Staff),"$800 - $2,000 / month",https://www.dejob.top/jobDetail?id=1823
